,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
9088,4OB4lUX8h7QLBo1rfiWNht,0.611,0.377,5,-10.802,0,0.0366,0.564,0.0,0.599,0.494,105.149,"['melodic rap', 'rap', 'trap']"
9089,5ciPtn2yJDgSSXio7dQq13,0.707,0.615,0,-9.965,0,0.12,0.273,0.0,0.137,0.502,140.025,"['melodic rap', 'rap', 'trap']"
9090,1rdVnpJ6puWLlxkG6Kmcls,0.638,0.698,1,-7.751,0,0.333,0.0922,0.0,0.323,0.646,69.263,"['melodic rap', 'rap', 'trap']"
9091,5ZD0MkX1FadkqYwhCCmAiv,0.452,0.534,1,-7.74,1,0.0929,0.0845,0.0,0.122,0.153,94.564,"['melodic rap', 'rap', 'trap']"
9092,3rjwafyisDpLdoJ4RecHp6,0.717,0.444,1,-11.126,1,0.18,0.0196,0.000315,0.114,0.116,124.685,"['melodic rap', 'rap', 'trap']"
9093,4t2HbYiaqvoPsbSrOB0LqS,0.773,0.566,11,-8.17,0,0.279,0.184,0.0,0.164,0.262,127.071,"['melodic rap', 'rap', 'trap']"
9094,6d2Z6mJZE9KJaa8iZRJIG1,0.422,0.258,1,-11.375,0,0.0449,0.906,0.716,0.219,0.139,85.164,"['melodic rap', 'rap', 'trap']"
9095,0yk8VLT5BXbqHK8DZD3xUg,0.508,0.446,4,-9.212,0,0.0895,0.321,0.0,0.112,0.252,91.324,"['melodic rap', 'rap', 'trap']"
9096,6kksmL4t09IgxhajuVDDxR,0.621,0.405,1,-11.26,0,0.437,0.382,0.0,0.152,0.141,98.427,"['melodic rap', 'rap', 'trap']"
9097,2lUDBd7JrgAMltcp6dcd7D,0.793,0.481,9,-9.258,1,0.124,0.019,1.09e-06,0.139,0.395,132.202,"['melodic rap', 'rap', 'trap']"
9098,3L39OdJrfnGfy3XSZA10Yd,0.823,0.462,8,-12.107,1,0.377,0.265,1.41e-06,0.144,0.446,138.051,"['chill drill', 'melodic drill']"
9099,6yCMQ30gkcawDCWInL2CE9,0.226,0.869,4,-20.679,0,0.0541,4.35e-05,0.801,0.333,0.0315,85.223,['rain']
9100,5j4EazAPhtFyHhwNpbNzEx,0.45,0.562,8,-7.881,1,0.0373,0.428,0.0,0.348,0.46,149.572,"['ccm', 'christian music', 'worship']"
9101,1goiRWxiG3GTlODrdDZ7NR,0.335,0.639,3,-6.598,1,0.0369,0.265,0.0,0.107,0.381,139.912,"['ccm', 'christian music', 'worship']"
9102,7q05bMdcSwsJKduP8eiLpZ,0.491,0.377,11,-9.727,1,0.033,0.728,3.45e-06,0.387,0.145,117.942,"['ccm', 'christian music', 'worship']"
9103,2p3qr3HQBgsjeE5rFobSDy,0.242,0.604,2,-6.788,1,0.0394,0.245,0.0,0.451,0.461,207.553,"['ccm', 'christian music', 'worship']"
9104,11kFlEEi5FR2kHDtmVgMLo,0.377,0.388,2,-10.233,1,0.0303,0.637,0.0,0.13,0.334,101.356,"['ccm', 'christian music', 'worship']"
9105,2AX4m5yewzlDmzODLJ8Lcz,0.326,0.318,4,-9.895,1,0.0307,0.834,0.0,0.0857,0.11,95.431,"['ccm', 'christian music', 'worship']"
9106,2mA8BJg8PWOJbsyah9MQ8Z,0.302,0.512,10,-7.174,1,0.0336,0.283,0.0,0.471,0.306,141.543,"['ccm', 'christian music', 'worship']"
9107,7rkJYKnPBSE7iS4d2Fm9jU,0.353,0.531,11,-8.267,1,0.037,0.447,0.0,0.0732,0.466,137.221,"['ccm', 'christian music', 'worship']"
9108,1d7RCdfczxJNVSgXL4Gkil,0.293,0.266,0,-9.592,1,0.0307,0.786,0.0,0.0579,0.288,134.966,"['ccm', 'christian music', 'worship']"
9109,3SkcC4o5zY5ogakP9hmCQ1,0.324,0.214,3,-11.624,1,0.03,0.87,0.0,0.0795,0.207,138.465,"['ccm', 'christian music', 'worship']"
9110,1JICbpzjKvImlgKQOu7pf1,0.506,0.395,3,-10.623,1,0.0293,0.4,0.00692,0.0933,0.108,110.941,"['ccm', 'christian music', 'worship']"
9111,20eBRnBU8rtwt18XtTnOHC,0.249,0.55,9,-7.121,1,0.0429,0.258,0.0,0.346,0.156,91.259,"['ccm', 'christian music', 'worship']"
9112,1whq3GZw5wcZ3zdxqPWZbL,0.631,0.594,2,-12.685,1,0.555,0.652,0.6,0.127,0.626,117.126,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9113,4dbdtuNGvPePWflpzOE3Xb,0.621,0.338,9,-10.665,0,0.0492,0.668,0.174,0.299,0.376,117.354,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9114,27jy0KlPpQ37ggyppUdbgQ,0.568,0.153,7,-13.512,1,0.034,0.877,0.0461,0.154,0.446,136.945,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9115,2TgtHzz2v3jnNGZCVUXc4V,0.414,0.558,0,-11.029,1,0.0366,0.443,0.665,0.244,0.775,140.817,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9116,7Ap7dwja7qowJlJL6gmVn6,0.416,0.196,2,-10.798,1,0.0365,0.772,0.273,0.111,0.197,158.235,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9117,1kKDVYavcoEH5N6R6ezM6T,0.713,0.185,0,-11.256,1,0.0974,0.97,0.0,0.166,0.645,100.997,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9118,0Vtik6x9dLUPNoyIoJZm9I,0.699,0.293,0,-10.815,1,0.0321,0.905,0.054,0.148,0.538,109.793,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9119,0wD2Ow0tFreEoTfWYt02gT,0.556,0.711,11,-5.849,1,0.0299,0.409,0.0277,0.469,0.764,130.579,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9120,3AP88u0AMdrXbkN6ZUcdap,0.526,0.699,11,-12.005,0,0.55,0.69,0.281,0.154,0.69,118.396,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9121,1s8hlQ0y144XJWrESrl8Yv,0.475,0.453,7,-9.593,1,0.0277,0.792,3.25e-05,0.273,0.362,96.119,"['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']"
9122,1t7SDHtgFHUrhjHhP3Z7er,0.915,0.786,6,-5.333,0,0.0823,0.172,5.06e-05,0.101,0.734,120.014,"['french hip hop', 'pop urbaine', 'rap marseille']"
9123,2cQmTZu1GAd89HtnXduE5o,0.838,0.816,10,-4.851,1,0.0618,0.247,0.0,0.0927,0.667,136.009,"['french hip hop', 'pop urbaine', 'rap marseille']"
9124,1bwhDrXcAtqePp8mNJ0pTe,0.805,0.637,6,-6.515,1,0.0869,0.228,0.0,0.071,0.678,140.045,"['french hip hop', 'pop urbaine', 'rap marseille']"
9125,2p7V1QEwmNpJS4Cr7KGGWo,0.762,0.861,0,-5.03,0,0.0417,0.126,0.0,0.0985,0.446,139.971,"['french hip hop', 'pop urbaine', 'rap marseille']"
9126,7r2WMVBbJXpSyGXdujqnva,0.899,0.818,10,-4.149,0,0.0488,0.146,0.0,0.0792,0.71,104.017,"['french hip hop', 'pop urbaine', 'rap marseille']"
9127,12Og85VGpCdfy1Z4f92zcn,0.883,0.821,5,-4.382,0,0.119,0.159,0.0,0.0996,0.713,139.952,"['french hip hop', 'pop urbaine', 'rap marseille']"
9128,0a5SqPn2SI5UrhOxKY4p0D,0.901,0.568,11,-9.358,0,0.211,0.498,0.000195,0.104,0.65,129.962,"['french hip hop', 'pop urbaine', 'rap marseille']"
9129,1FiemUkONIlDWfGRAHFS21,0.924,0.711,5,-8.777,0,0.306,0.242,0.0,0.0769,0.689,99.921,"['french hip hop', 'pop urbaine', 'rap marseille']"
9130,4JFDejiQttmAp9NxOUS2xx,0.736,0.848,3,-4.388,0,0.0313,0.234,0.00506,0.0784,0.948,121.969,"['french hip hop', 'pop urbaine', 'rap marseille']"
9131,2nSHzaUCVw94Uxy2yhV5mE,0.818,0.846,6,-4.442,0,0.0857,0.188,1.91e-06,0.0724,0.655,139.97,"['french hip hop', 'pop urbaine', 'rap marseille']"
9132,6j1LrEweSMqWfeyuWAUXDD,0.935,0.803,4,-5.593,0,0.0772,0.0649,6.77e-06,0.125,0.949,129.011,"['french hip hop', 'pop urbaine', 'rap marseille']"
9133,3Nz7vZxCTLTSxVQcSLN0QJ,0.538,0.616,8,-5.858,0,0.043,0.119,0.0,0.124,0.278,87.074,"['french hip hop', 'pop urbaine', 'rap marseille']"
9134,6MU9bCV9TcVGHfAY5DxjAj,0.906,0.805,4,-4.281,0,0.0428,0.105,0.0,0.0669,0.871,117.975,"['french hip hop', 'pop urbaine', 'rap marseille']"
9135,3bGGvbwbhq9kIMhHaXBdYL,0.83,0.676,0,-5.275,0,0.0681,0.185,1.28e-05,0.105,0.576,135.023,"['french hip hop', 'pop urbaine', 'rap marseille']"
9136,0Y4AFIHwDxuxub4nR4NE34,0.852,0.848,3,-4.599,0,0.0414,0.238,0.0,0.0846,0.892,125.99,"['french hip hop', 'pop urbaine', 'rap marseille']"
9137,3xQW9nm1DMocdDtPdvRmrw,0.916,0.451,7,-12.248,1,0.372,0.52,0.0,0.0958,0.341,99.937,"['french hip hop', 'pop urbaine', 'rap marseille']"
9138,2KBgeWXwU7I6P6dIwPGbRO,0.864,0.829,9,-4.964,0,0.203,0.132,0.0,0.0901,0.759,90.963,"['french hip hop', 'pop urbaine', 'rap marseille']"
9139,40Yek1A84Gh1I1X5bo634P,0.85,0.748,11,-4.381,0,0.0672,0.485,1.75e-06,0.129,0.368,95.951,"['french hip hop', 'pop urbaine', 'rap marseille']"
9140,1brZV70vtw532tgwHjaVbs,0.857,0.794,2,-4.815,0,0.0309,0.357,0.0,0.112,0.813,125.037,"['french hip hop', 'pop urbaine', 'rap marseille']"
9141,3sQV9z9fcQYDHsFVIS6YAd,0.839,0.814,6,-5.105,0,0.334,0.473,5.78e-06,0.0861,0.782,169.915,"['french hip hop', 'pop urbaine', 'rap marseille']"
9142,0RXFe5hNnBHl6eMd7aNLyJ,0.854,0.711,5,-6.753,1,0.183,0.145,0.0,0.247,0.862,94.98,"['french hip hop', 'pop urbaine', 'rap marseille']"
9143,45sSJkj89iDqNSsqknRc4F,0.825,0.829,1,-6.097,0,0.295,0.292,4.12e-06,0.117,0.46,104.021,"['french hip hop', 'pop urbaine', 'rap marseille']"
9144,1vgP6lzvGJA9Zxzx1I0wP9,0.879,0.806,6,-3.934,0,0.0427,0.402,0.0,0.0701,0.797,127.963,"['french hip hop', 'pop urbaine', 'rap marseille']"
9145,5Ao75SAxdvrdnzZqgmicFG,0.522,0.552,0,-5.896,0,0.0572,0.576,2.03e-06,0.153,0.726,89.952,"['french hip hop', 'pop urbaine', 'rap marseille']"
9146,0hqBTo8nfxlZFnwfCDro82,0.891,0.838,1,-4.99,1,0.171,0.0505,0.0,0.121,0.786,129.924,"['french hip hop', 'pop urbaine', 'rap marseille']"
9147,4Ein3rwjrThpDLwlzegbj6,0.961,0.766,5,-4.166,0,0.0945,0.122,0.0,0.0793,0.558,125.086,"['french hip hop', 'pop urbaine', 'rap marseille']"
9148,5IArffieWvhTjABhE7TPiE,0.856,0.595,7,-7.41,0,0.0612,0.308,0.000378,0.133,0.846,159.95,"['french hip hop', 'pop urbaine', 'rap marseille']"
9149,5wiSbeDm2p5yniuus7eH4J,0.712,0.683,10,-6.965,0,0.0926,0.323,6.84e-06,0.171,0.526,83.935,"['filmi', 'modern bollywood', 'punjabi pop']"
9150,1Hy2ZRkFGC3P47r6lDX2sy,0.814,0.684,0,-7.962,0,0.0438,0.0426,1.37e-05,0.0571,0.893,120.038,"['filmi', 'modern bollywood', 'punjabi pop']"
9151,44gJjTJwY4eba0jpNnrlld,0.706,0.632,1,-7.172,1,0.0705,0.00713,0.0,0.129,0.625,87.993,"['filmi', 'modern bollywood', 'punjabi pop']"
9152,7fYE7BT9Na8XpALQwuhIwX,0.757,0.588,10,-6.383,0,0.12,0.252,0.0,0.0701,0.344,84.968,"['filmi', 'modern bollywood', 'punjabi pop']"
9153,2OXUK0Lwgv5Y9M5m8bI9Af,0.656,0.793,11,-5.415,0,0.129,0.0475,0.0,0.193,0.412,179.931,"['filmi', 'modern bollywood', 'punjabi pop']"
9154,0XwRlvv3KlOu4HWlOH34XG,0.827,0.587,9,-5.531,0,0.113,0.203,0.0,0.0727,0.774,119.936,"['filmi', 'modern bollywood', 'punjabi pop']"
9155,6jJ75TzzADszxOwKyJbyAl,0.644,0.739,6,-6.21,0,0.0807,0.313,0.0,0.0648,0.682,87.928,"['filmi', 'modern bollywood', 'punjabi pop']"
9156,6yAwGkkTU4q4vkgufzOVXH,0.69,0.578,8,-7.345,0,0.155,0.547,0.0,0.0968,0.777,170.092,"['filmi', 'modern bollywood', 'punjabi pop']"
9157,07qkw7UX06KaqyiMdX8klW,0.71,0.718,10,-6.718,0,0.17,0.158,0.0,0.421,0.261,97.73,"['filmi', 'modern bollywood', 'punjabi pop']"
9158,0eG08cBeKk0mzykKjw4hcQ,0.321,0.611,3,-8.704,0,0.0426,0.135,0.161,0.148,0.0886,125.002,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9159,06BRkkaJsqM9i6VZKDvUlK,0.462,0.932,1,-3.933,1,0.0952,0.000139,7.02e-05,0.226,0.46,90.496,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9160,5OVb8VkoO9ZYG64ngOPZpW,0.448,0.877,1,-4.342,0,0.0633,0.000695,8.99e-05,0.0556,0.199,136.984,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9161,3XFqW9PbzMBy6wV06egJQ2,0.484,0.925,1,-4.165,1,0.0862,0.000128,0.000238,0.0831,0.245,123.966,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9162,2XdcUAsMCuNMaWLmXIhdjW,0.433,0.863,3,-4.941,0,0.0565,0.00148,0.00342,0.0931,0.425,125.021,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9163,1a3ght71qSYa6wBFmmmTE2,0.507,0.937,1,-4.576,1,0.119,0.000724,0.00108,0.102,0.392,103.566,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9164,3p7qbTzPf4jKeEEwy765sI,0.374,0.895,8,-4.073,1,0.0752,0.000212,0.0,0.0289,0.417,174.062,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9165,49E5FVr0neAWPvlSnLDJnD,0.37,0.678,10,-7.347,0,0.0444,0.00295,0.0,0.181,0.212,134.99,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9166,56lCHdvOMqChC3FNVq796X,0.533,0.967,1,-3.762,0,0.102,0.000232,4.59e-05,0.109,0.477,130.052,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9167,5ofoB8PFmocBXFBEWVb6Vz,0.532,0.759,1,-3.842,0,0.0319,0.000123,0.02,0.073,0.293,95.01,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9168,5xTpvgLLS9uL93Riwe4otA,0.386,0.875,1,-4.797,0,0.0509,0.000153,0.00143,0.0706,0.192,145.04,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9169,1TaqzW0Ib9YVnvP03BsKO7,0.411,0.957,1,-3.835,1,0.104,7.98e-05,0.000433,0.0851,0.414,148.05,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9170,6ojegDuHtBM67hhAZCuRCA,0.57,0.918,11,-5.144,0,0.0932,0.00846,0.00099,0.335,0.15,122.021,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9171,0d2mj7p92bZEckjowsc1a4,0.429,0.957,1,-3.069,0,0.107,0.000212,1.87e-06,0.0682,0.249,136.142,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9172,4B161tnzwvFCWiOfx9T8Di,0.415,0.592,0,-10.836,0,0.0363,0.258,0.192,0.0693,0.235,114.956,"['mathcore', 'melodic metalcore', 'metalcore', 'progressive metalcore', 'uk metalcore']"
9173,7uKoqhOj7sfF1GowMuAc6I,0.6,0.193,7,-15.751,0,0.0265,0.831,0.901,0.102,0.0386,96.977,['indie pop']
9174,16vs1gBen7uqJPWkAnbMHb,0.72,0.324,6,-12.831,0,0.0793,0.592,0.811,0.0873,0.579,178.04,['indie pop']
9175,2joEpsXflccZD0ZwKEdz5m,0.823,0.461,9,-12.75,0,0.0366,0.647,0.327,0.14,0.798,114.026,['indie pop']
9176,4VCYhzxyxsmf41R3Hvab0h,0.797,0.238,6,-14.984,0,0.0459,0.764,0.783,0.109,0.366,130.009,['indie pop']
9177,4JYJU761kWJEK91hyug33F,0.713,0.443,11,-11.704,0,0.0531,0.656,0.804,0.111,0.864,76.791,['indie pop']
9178,74qn7Z1icF6rB9kUiVFUFm,0.824,0.386,9,-10.247,1,0.254,0.758,0.949,0.0563,0.707,142.021,['indie pop']
9179,5tt7O3V5vwf8ltkr1Wgxrf,0.647,0.414,8,-10.816,0,0.066,0.848,0.903,0.112,0.711,79.503,['indie pop']
9180,3WvXuzuXtV5krsWIiNt3Vo,0.467,0.485,7,-12.252,1,0.0454,0.808,0.928,0.0939,0.547,77.002,['indie pop']
9181,5zYDxzEPmchIgpULm0QgJA,0.587,0.507,0,-10.726,0,0.0599,0.7,0.757,0.165,0.452,83.406,['indie pop']
9182,1Ktm8giomJp1Fb8EI39oHn,0.611,0.296,8,-15.318,0,0.0315,0.818,0.941,0.12,0.385,138.01,['indie pop']
9183,7Ju5iOprgAdY8qimqzTwZR,0.687,0.395,8,-12.258,0,0.0424,0.759,0.603,0.11,0.46,75.992,['indie pop']
9184,4At9QhnhKaNgP51kbAmk77,0.575,0.343,2,-15.482,0,0.0462,0.923,0.744,0.243,0.358,169.958,['indie pop']
9185,3fKq3zQgEI51n5pybP7wNO,0.503,0.0654,5,-22.016,1,0.0341,0.987,0.9,0.156,0.38,60.957,['indie pop']
9186,4yNoUQkYf1QF8iYlEzNynH,0.739,0.74,5,-5.86,0,0.333,0.0045,0.0,0.161,0.488,75.575,"['florida drill', 'florida rap', 'southern hip hop']"
9187,3IuxYZUQ6J9yfqcVtk5h6b,0.674,0.519,7,-8.617,1,0.0554,0.109,0.148,0.115,0.0479,114.987,['stutter house']
9188,4hAYQuavbB0FYhyxBTbVal,0.836,0.66,1,-3.939,0,0.0648,0.724,0.0,0.112,0.829,135.091,['urbano mexicano']
9189,5ACacHdqtOjENeTgh4qfmy,0.716,0.77,3,-4.071,0,0.158,0.144,0.0,0.0211,0.924,170.045,['punjabi pop']
9190,2RSpOGQtcNgmbx5ejgho5X,0.886,0.827,4,-7.619,0,0.134,0.372,1.12e-06,0.0779,0.707,105.036,"['french hip hop', 'pop urbaine']"
9191,46haIwbQpVUkpAQj9V84Gp,0.638,0.609,7,-7.332,1,0.0295,0.112,0.127,0.115,0.31,117.981,"['australian electropop', 'indietronica']"
9192,7K1TsEgLCoNxr7tvPRJgrL,0.595,0.723,9,-7.639,0,0.0275,0.00882,0.0515,0.575,0.224,119.987,"['australian electropop', 'indietronica']"
9193,1rssm0lgmiUJnUwQ166kZA,0.544,0.745,2,-8.957,0,0.0329,0.0411,0.335,0.207,0.507,120.035,"['australian electropop', 'indietronica']"
9194,0mWXMQ8hrrAJfxN7LG2Wsk,0.528,0.608,2,-7.071,0,0.0283,0.0364,0.0194,0.112,0.0946,144.973,"['australian electropop', 'indietronica']"
9195,1niGC0HGWBVPxhBjYe1Qys,0.547,0.822,3,-5.84,0,0.0318,0.0121,0.164,0.164,0.109,121.999,"['australian electropop', 'indietronica']"
9196,217pPKyaGKJwsuqGRjhouc,0.0972,0.233,3,-12.103,1,0.0364,0.0345,0.915,0.0639,0.173,166.281,"['australian electropop', 'indietronica']"
9197,2ouFrmMwYik8nQX2n9SeZu,0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,"['australian electropop', 'indietronica']"
9198,3iDVcjb1myQB1YNMwkGu7V,0.522,0.445,10,-9.42,0,0.0312,0.55,0.00658,0.332,0.133,124.011,"['australian electropop', 'indietronica']"
9199,1qX3kSjUNJkUlVSPDXGGP1,0.572,0.649,9,-7.91,0,0.0274,0.067,0.0256,0.0931,0.0466,121.978,"['australian electropop', 'indietronica']"
9200,56Qdvab5ordX97OCvgY3ie,0.528,0.749,6,-7.87,1,0.0277,0.0411,0.578,0.0875,0.227,122.998,"['australian electropop', 'indietronica']"
9201,56jH9iqA8f2kwaoK8103hu,0.574,0.649,3,-8.797,0,0.0306,0.0571,0.419,0.132,0.0431,119.989,"['australian electropop', 'indietronica']"
9202,1o5WgxPWvoVgo20DQItKOE,0.689,0.687,7,-7.832,1,0.0376,0.0677,0.0,0.0805,0.248,109.986,['pov: indie']
9203,00vhtWzNIISd9I04Cl3K7N,0.709,0.48,11,-8.353,1,0.305,0.163,0.0,0.16,0.365,175.916,['pov: indie']
9204,1Pcz3lqppUM5OROz81qRAa,0.781,0.626,9,-9.294,1,0.0345,0.00937,0.0,0.0821,0.536,106.049,['pov: indie']
9205,05CRP83e1AD3kl6rP1r5aB,0.624,0.346,11,-9.718,1,0.0631,0.635,0.0,0.115,0.241,143.439,['pov: indie']
9206,3cgf3PmzUZKLCRulrKrzZG,0.375,0.709,4,-6.34,1,0.0576,0.00506,0.0,0.163,0.384,169.1,['pov: indie']
9207,0hiHNxqKGf3GZgVTIOAiiK,0.614,0.526,5,-7.492,1,0.0603,0.468,0.0,0.0939,0.366,177.913,['pov: indie']
9208,3NGulWlwuwKJNdLJNe07qR,0.45,0.0774,7,-14.767,1,0.0355,0.935,0.0,0.0824,0.313,102.291,['pov: indie']
9209,1DQiQmwleN5zdUSWZlMpGQ,0.604,0.703,6,-7.124,1,0.0357,0.0591,1.95e-05,0.126,0.402,143.047,['pov: indie']
9210,7pMcFGqSPspI93eucFYVrI,0.65,0.486,2,-7.077,1,0.0401,0.0446,0.0,0.118,0.526,152.916,['pov: indie']
9211,07Bf6NNEWHOgivLQbb1Akg,0.453,0.262,9,-12.753,1,0.0537,0.8,0.0,0.388,0.336,91.976,['pov: indie']
9212,6ICVAdLNgkyd0k30kVDkFi,0.845,0.642,2,-5.19,1,0.0945,0.143,0.0,0.0733,0.833,104.975,"['corrido', 'norteno', 'sad sierreno']"
9213,4qIMmEjV8gaEsfZML9LALx,0.516,0.405,7,-12.327,1,0.0424,0.152,3.44e-06,0.154,0.267,160.047,"['tamil pop', 'tollywood']"
9214,3PmqejsYxlhII2zo7zXtQ8,0.721,0.569,5,-5.481,0,0.033,0.343,0.0,0.161,0.721,100.019,"['colombian pop', 'musica popular colombiana', 'reggaeton']"
9215,6ZiEWet0uFRwWBCEKCQ8rY,0.204,0.708,1,-5.425,1,0.0458,0.442,0.0,0.319,0.278,83.443,"['j-pop', 'j-rock']"
9216,5BXr7hYZQOeRttkeWYTq5S,0.764,0.802,0,-4.217,1,0.0351,0.102,0.0,0.189,0.323,132.02,"['k-pop', 'k-pop girl group']"
9217,6hC2Qn11Fzw4Ufi4XH6z2m,0.743,0.755,9,-4.591,1,0.0355,0.172,0.0,0.0693,0.634,100.092,"['k-pop', 'k-pop girl group']"
9218,2OhOkew9BkkLTGBG9cFOz5,0.681,0.596,6,-5.538,1,0.0281,0.231,0.0,0.0551,0.546,119.998,"['k-pop', 'k-pop girl group']"
9219,0buvspLcSje0ahquNjkzn9,0.651,0.819,7,-4.605,0,0.112,0.0723,6.16e-05,0.364,0.877,168.845,"['k-pop', 'k-pop girl group']"
9220,3s1KwrLP0NlFWiWbjz6bfQ,0.956,0.417,7,-7.892,0,0.0926,0.572,0.00071,0.0782,0.714,108.015,"['afrobeats', 'nigerian pop']"
9221,1EQFOouqdKYdpbNoOHRVO2,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,['modern alternative pop']
9222,0jkF6VXw5BFsCFk3rerQtv,0.554,0.429,1,-7.687,0,0.0334,0.0405,0.0,0.23,0.195,112.899,['modern alternative pop']
9223,2kBdmd4ogxvlQBqaPsgGxU,0.737,0.354,4,-4.517,1,0.0417,0.808,0.0,0.101,0.543,118.97,['modern alternative pop']
9224,0NrRervkL6vPRjFXfMuVUo,0.695,0.54,4,-5.688,1,0.0491,0.299,0.0,0.369,0.415,121.947,['modern alternative pop']
9225,5zNW5ARjYhJQJz1AChP33n,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']"
9226,71R8HJxQk5qMiRstrlXN9t,0.54,0.455,3,-5.988,1,0.224,0.675,1.08e-05,0.12,0.432,83.876,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
9227,4axxCbc4tWlpqHP5UbJMc3,0.829,0.81,2,-4.801,1,0.144,0.0424,0.0,0.0748,0.707,114.044,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino', 'urbano latino']"
9228,4bF2y8rR7GUjrd5LNEvej3,0.57,0.455,1,-5.748,0,0.0996,0.441,0.000746,0.0654,0.399,167.933,"['concurso de talentos argentino', 'urbano mexicano']"
9229,36FvQBMn5ZaS9l5Ze5Dw5A,0.167,0.858,5,-20.461,1,0.107,0.000247,0.932,0.527,0.013,118.765,['rain']
9230,7evUjkOdPRJOeR1jsBKGcy,0.0948,0.997,6,-21.137,0,0.0756,0.0842,0.821,0.85,1e-05,84.41,['rain']
9231,4S9cKow3TN4zFxYOxlAQUg,0.21,0.688,1,-24.006,1,0.059,0.000396,0.946,0.783,0.0281,74.496,['rain']
9232,2BDrpeAnTxCurLt38yDSrE,0.572,0.513,7,-6.481,0,0.0487,0.141,0.0,0.0891,0.207,105.006,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']"
9233,2lXqwlG8za1sWKgHRwEiEC,0.54,0.151,6,-16.929,0,0.145,0.905,3.25e-06,0.203,0.666,86.434,['pov: indie']
9234,0A3s90qWvUp3raEC4MLyRs,0.772,0.589,11,-7.269,1,0.0521,0.206,0.0,0.122,0.883,125.964,['ccm']
9235,2zRmDaYLsDw208NFV7CpFj,0.783,0.686,4,-5.779,1,0.0417,0.286,0.0,0.109,0.845,124.971,['ccm']
9236,2gK9y1vDM71f8qpM789X6B,0.729,0.874,2,-5.352,1,0.067,0.0505,0.0,0.0689,0.842,100.069,['ccm']
9237,1CS87btrzHUbP6uacebyJC,0.597,0.587,7,-5.271,1,0.0248,0.377,8.84e-05,0.0791,0.591,82.044,['ccm']
9238,0jryNDjVMHRugXc6JXFQuG,0.682,0.615,7,-5.953,1,0.046,0.478,0.0,0.157,0.502,80.056,['ccm']
9239,2PRkj8x7SMDj0izEsslFLL,0.445,0.767,7,-4.923,1,0.0416,0.017,0.393,0.356,0.519,152.056,['ccm']
9240,15eJjGIuCDEtF6ph4Hd3eR,0.292,0.448,0,-7.931,1,0.036,0.187,0.0,0.235,0.331,80.092,['ccm']
9241,02RCTBFKyLaECOTgfr0zTM,0.581,0.715,11,-5.524,1,0.0413,0.162,1.27e-06,0.258,0.52,90.123,['ccm']
